,Unnamed: 0,text,label_name,label,clean_text
1829,1829,"ultimately engages less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese 'cultural revolution . '
",1,1,ultimately engage less story actorly existential despair boundary hop formal innovation glimpse another kind chinese cultural revolution
1830,1830,"it rapidly develops into a gut-wrenching examination of the way cultural differences and emotional expectations collide . 
",1,1,rapidly develop gut wrenching examination way cultural difference emotional expectation collide
1831,1831,"the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm . 
",1,1,camera soars globe dazzle panoramic shot make large screen format swoop stre exotic locale scooping whole world joyous communal festival rhythm
1832,1832,"as they used to say in the 1950s sci-fi movies , signs is a tribute to shyamalan's gifts , which are such that we'll keep watching the skies for his next project . 
",1,1,use say 1950s sci movie sign tribute shyamalan gift will keep watch sky next project
1833,1833,"allen shows he can outgag any of those young whippersnappers making moving pictures today . 
",1,1,allen show outgag young whippersnapper make move picture today
1834,1834,"it's refreshing to see a romance this smart . 
",1,1,refreshing see romance smart
1835,1835,"caviezel embodies the transformation of his character completely . 
",1,1,caviezel embody transformation character completely
1836,1836,"[cho's face is] an amazing slapstick instrument , creating a scrapbook of living mug shots . 
",1,1,cho face amazing slapstick instrument create scrapbook living mug shot
1837,1837,"the film , while not exactly assured in its execution , is notable for its sheer audacity and openness . 
",1,1,film exactly assure execution notable sheer audacity openness
1838,1838,"an engaging , formulaic sports drama that carries a charge of genuine excitement . 
",1,1,engaging formulaic sport drama carry charge genuine excitement
1839,1839," "" on guard ! "" won't be placed in the pantheon of the best of the swashbucklers but it is a whole lot of fun and you get to see the one of the world's best actors , daniel auteuil , have a whale of a good time . 
",1,1,guard n't place pantheon best swashbuckler whole lot fun get see one world good actor daniel auteuil whale good time
1840,1840,"this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first . 
",1,1,dazzlingly self assure directorial debut hard know praise first
1841,1841,"a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at . 
",1,1,burst color music dance practice curmudgeon could fail crack smile
1842,1842,"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space . 
",1,1,imax make strap pair [num] goggle shut real world take vicarious voyage last frontier space
1843,1843,"as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success . 
",1,1,thoughtful unflinching examination alternative lifestyle sex stranger success
1844,1844,"[raimi's] matured quite a bit with spider-man , even though it's one of the most plain white toast comic book films you'll ever see . 
",1,1,raimi mature quite bit spider man even though one plain white toast comic book film will ever see
1845,1845," . . . a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance
",1,1,trashy little bit fluff stuff enjoyable performance bewilder sense self importance
1846,1846,"the best animated feature to hit theaters since beauty and the beast 11 years ago . 
",1,1,best animate feature hit theater since beauty beast [num] year ago
1847,1847,"an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st . petersburg's hermitage museum . 
",1,1,enchant film present audacious tour past take within warm embrace bounty cultural artifact inside petersburg hermitage museum
1848,1848,"a depressing confirmation of everything those of us who don't object to the description "" unelected "" have suspected all along : george w . bush is an incurious , uncharismatic , overgrown frat boy with a mean streak a mile wide . 
",1,1,depress confirmation everything -pron- n't object description unelecte suspect along george bush incurious uncharismatic overgrown frat boy mean streak mile wide
1849,1849,"simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy . 
",1,1,simply eloquently articulate tangle feeling particular new yorkers deeply touch unprecedented tragedy
1850,1850,"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history . 
",1,1,increasingly diverse french director create film one honestly describe look sound simply feel like film recent history
1851,1851,"the film is a contrivance , as artificial as the video games japanese teens play in a nightclub sequence , but it's an enjoyable one . 
",1,1,film contrivance artificial video game japanese teen play nightclub sequence enjoyable one
1852,1852,"the characters are more deeply thought through than in most 'right-thinking' films . 
",1,1,character deeply think right thinking film
