,text,label_name,label
2315,"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score . 
",1,1
2316,"if i have to choose between gorgeous animation and a lame story ( like , say , treasure planet ) or so-so animation and an exciting , clever story with a batch of appealing characters , i'll take the latter every time . 
",1,1
2317,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , [jones] calls our attention to the inherent conflict between commerce and creativity . 
",1,1
2318,"it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged . 
",1,1
2319,"[broomfield] uncovers a story powerful enough to leave the screen sizzling with intrigue . 
",1,1
2320,"'no es la mejor cinta de la serie , ni la mejor con brosnan a la cabeza , pero de que entretiene ni duda cabe . '
",1,1
2321,"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience . 
",1,1
2322,"not everything works , but the average is higher than in mary and most other recent comedies . 
",1,1
2323,"the film is delicately narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann . 
",1,1
2324,"michel piccoli's moving performance is this films reason for being . 
",1,1
2325,"the comic performances are all spot on , especially lee ross's turn as ken . 
",1,1
2326,"a "" black austin powers ? "" i prefer to think of it as "" pootie tang with a budget . "" sa da tay ! 
",1,1
2327,"michael moore's latest documentary about america's thirst for violence is his best film yet . . . 
",1,1
2328,"a quirky comedy set in newfoundland that cleverly captures the dry wit that's so prevalent on the rock . 
",1,1
2329," . . . a delicious crime drama on par with the slickest of mamet . 
",1,1
2330,"a film with contemporary political resonance illustrated by a winning family story . 
",1,1
2331,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan . 
",1,1
2332,"a thriller with an edge -- which is to say that it doesn't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world . 
",1,1
2333,"even if you've seen "" stomp "" ( the stage show ) , you still have to see this ! 
",1,1
2334,"efficient , suitably anonymous chiller . 
",1,1
2335,"this beautifully animated epic is never dull . 
",1,1
2336,"there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action . 
",1,1
2337,"entertains by providing good , lively company . 
",1,1
2338,"if you're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director's life , eisenstein delivers . 
",1,1
2339,"a deliciously nonsensical comedy about a city coming apart at its seams . 
",1,1
2340,"a film about a young man finding god that is accessible and touching to the marrow . 
",1,1
2341,"depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles . 
",1,1
2342,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . 
",1,1
2343,"a true pleasure . 
",1,1
2344,"thanks to the chвteau's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and personality in the film yields surprises . 
",1,1
2345,"it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another . 
",1,1
2346,"a sensitive , moving , brilliantly constructed work . 
",1,1
2347,"those prone to indignation need not apply ; those susceptible to blue hilarity , step right up . 
",1,1
2348,"when the movie mixes the cornpone and the cosa nostra , it finds a nice rhythm . 
",1,1
2349,"this is a happy throwback to the time when cartoons were cinema's most idiosyncratic form instead of one of its most predictable . 
",1,1
2350,"nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit . 
",1,1
2351,"it's the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming . 
",1,1
2352,"roman polanski's autobiographical gesture at redemption is better than 'shindler's list' - it is more than merely a holocaust movie . 
",1,1
2353,"even if you don't know the band or the album's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st century . 
",1,1
2354,"bittersweet comedy/drama full of life , hand gestures , and some really adorable italian guys . 
",1,1
2355,"occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao . 
",1,1
2356,"the entire cast is first-rate , especially sorvino . 
",1,1
2357,"one feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early italian neorealism . 
",1,1
2358,"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances . 
",1,1
2359,"this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under-12 audience is concerned . 
",1,1
2360,"mostly , [goldbacher] just lets her complicated characters be unruly , confusing and , through it all , human . 
",1,1
2361,"it's an often-cute film but either needs more substance to fill the time or some judicious editing . 
",1,1
2362,"add yet another hat to a talented head , clooney's a good director . 
",1,1
2363,"rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie . 
",1,1
2364,"although mainstream american movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel . 
",1,1
2365,"provide[s] nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue . 
",1,1
2366,"this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty . 
",1,1
2367,"the movie is pretty funny now and then without in any way demeaning its subjects . 
",1,1
2368,"an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient
",1,1
2369,"a devastating indictment of unbridled greed and materalism . 
",1,1
